player_id,player_name,team_id,team,team_code,position_raw
430476,OMAR MARMOUSH,43855,Egypt,EGY,Forward
416906,MOSTAFA SHOUBIR,43855,Egypt,EGY,Goalkeeper
506124,TAREK ALAA,43855,Egypt,EGY,Defender
433461,ZIZO,43855,Egypt,EGY,Forward
512079,MOHAMED ALAA,43855,Egypt,EGY,Goalkeeper
336022,Jordan PICKFORD,43942,England,ENG,Goalkeeper
403049,Ezri KONSA,43942,England,ENG,Defender
463780,Nico OREILLY,43942,England,ENG,Defender
433097,Declan RICE,43942,England,ENG,Midfielder
369434,John STONES,43942,England,ENG,Defender
405841,Marc GUEHI,43942,England,ENG,Defender
448196,Bukayo SAKA,43942,England,ENG,Forward
481610,Elliot ANDERSON,43942,England,ENG,Midfielder
369419,Harry KANE,43942,England,ENG,Forward
448202,Jude BELLINGHAM,43942,England,ENG,Midfielder
401470,Marcus RASHFORD,43942,England,ENG,Forward
439691,Trevoh CHALOBAH,43942,England,ENG,Defender
403046,Dean Henderson,43942,England,ENG,Goalkeeper
356189,Jordan HENDERSON,43942,England,ENG,Midfielder
494345,Dan BURN,43942,England,ENG,Defender
482621,Kobbie MAINOO,43942,England,ENG,Midfielder
492716,Morgan ROGERS,43942,England,ENG,Midfielder
448189,Anthony GORDON,43942,England,ENG,Forward
448203,Ollie WATKINS,43942,England,ENG,Forward
489732,Noni MADUEKE,43942,England,ENG,Forward
473113,Eberechi EZE,43942,England,ENG,Midfielder
448198,Ivan TONEY,43942,England,ENG,Forward
485080,James TRAFFORD,43942,England,ENG,Goalkeeper
439641,Reece JAMES,43942,England,ENG,Defender
506329,Djed SPENCE,43942,England,ENG,Defender
463809,Jarell QUANSAH,43942,England,ENG,Defender
483471,Brice SAMBA,43946,France,FRA,Goalkeeper
464055,Malo GUSTO,43946,France,FRA,Defender
368860,Lucas Digne,43946,France,FRA,Defender
389876,Dayot UPAMECANO,43946,France,FRA,Defender
430707,Jules KOUNDE,43946,France,FRA,Defender
485677,Manu KONE,43946,France,FRA,Midfielder
398680,Ousmane DEMBELE,43946,France,FRA,Forward
405893,Aurelien TCHOUAMENI,43946,France,FRA,Midfielder
403109,Marcus THURAM,43946,France,FRA,Forward
389867,Kylian MBAPPE,43946,France,FRA,Forward
485655,Michael OLISE,43946,France,FRA,Forward
484860,Bradley BARCOLA,43946,France,FRA,Forward
398681,Ngolo KANTE,43946,France,FRA,Midfielder
402047,Adrien RABIOT,43946,France,FRA,Midfielder
419166,Ibrahima KONATE,43946,France,FRA,Defender
448332,Mike MAIGNAN,43946,France,FRA,Goalkeeper
419177,William SALIBA,43946,France,FRA,Defender
483549,Warren ZAIRE-EMERY,43946,France,FRA,Midfielder
408042,Theo HERNANDEZ,43946,France,FRA,Defender
464114,Desire DOUE,43946,France,FRA,Forward
411470,Lucas HERNANDEZ,43946,France,FRA,Defender
403094,Jean-Philippe MATETA,43946,France,FRA,Forward
464127,Robin RISSER,43946,France,FRA,Goalkeeper
431861,Rayan CHERKI,43946,France,FRA,Midfielder
485666,Maghnes AKLIOUCHE,43946,France,FRA,Midfielder
405881,Maxence Lacroix,43946,France,FRA,Defender
228912,Manuel NEUER,43948,Germany,GER,Goalkeeper
379955,Antonio RUEDIGER,43948,Germany,GER,Defender
430658,Waldemar ANTON,43948,Germany,GER,Defender
401378,Jonathan TAH,43948,Germany,GER,Defender
484849,Aleksandar PAVLOVIC,43948,Germany,GER,Midfielder
386413,Joshua KIMMICH,43948,Germany,GER,Defender
411367,Kai HAVERTZ,43948,Germany,GER,Forward
379953,Leon GORETZKA,43948,Germany,GER,Midfielder
491218,Jamie LEWELING,43948,Germany,GER,Midfielder
429642,Jamal MUSIALA,43948,Germany,GER,Midfielder
498416,Nick WOLTEMADE,43948,Germany,GER,Forward
306538,Oliver Baumann,43948,Germany,GER,Goalkeeper
484848,Pascal GROSS,43948,Germany,GER,Midfielder
484850,Maximilian BEIER,43948,Germany,GER,Forward
430667,Nico SCHLOTTERBECK,43948,Germany,GER,Defender
429640,Angelo Stiller,43948,Germany,GER,Midfielder
430669,Florian WIRTZ,43948,Germany,GER,Midfielder
511015,Nathaniel BROWN,43948,Germany,GER,Defender
404353,Leroy SANE,43948,Germany,GER,Midfielder
395471,Nadiem Amiri,43948,Germany,GER,Midfielder
429639,Alexander NUEBEL,43948,Germany,GER,Goalkeeper
430657,David RAUM,43948,Germany,GER,Defender
492363,Felix NMECHA,43948,Germany,GER,Midfielder
514188,Malick THIAW,43948,Germany,GER,Defender
475195,Assan OUEDRAOGO,43948,Germany,GER,Midfielder
484851,Deniz UNDAV,43948,Germany,GER,Forward
386473,Lawrence Ati ZIGI,43860,Ghana,GHA,Goalkeeper
448522,Alidu SEIDU,43860,Ghana,GHA,Defender
506279,Caleb YIRENKYI,43860,Ghana,GHA,Midfielder
494351,Jonas ADJETEY,43860,Ghana,GHA,Defender
369089,Thomas PARTEY,43860,Ghana,GHA,Midfielder
441336,Abdul MUMIN,43860,Ghana,GHA,Defender
441342,Abdul FATAWU,43860,Ghana,GHA,Forward
507253,Kwasi SIBO,43860,Ghana,GHA,Midfielder
353235,Jordan AYEW,43860,Ghana,GHA,Forward
486213,Brandon THOMAS-ASANTE,43860,Ghana,GHA,Forward
448531,Antoine SEMENYO,43860,Ghana,GHA,Midfielder
506277,Joseph ANANG,43860,Ghana,GHA,Goalkeeper
494350,Christopher Bonsu BAAH,43860,Ghana,GHA,Forward
441333,Gideon MENSAH,43860,Ghana,GHA,Defender
441341,Elisha OWUSU,43860,Ghana,GHA,Midfielder
494349,Benjamin ASARE,43860,Ghana,GHA,Goalkeeper
367536,Baba RAHMAN,43860,Ghana,GHA,Defender
486150,Jerome OPOKU,43860,Ghana,GHA,Defender
411376,Inaki WILLIAMS,43860,Ghana,GHA,Forward
523173,Augustine BOAKYE,43860,Ghana,GHA,Midfielder
511022,Kojo Peprah OPPONG,43860,Ghana,GHA,Defender
448523,Kamaldeen SULEMANA,43860,Ghana,GHA,Forward
520037,Derrick LUCKASSEN,43860,Ghana,GHA,Defender
448525,Ernest NUAMAH,43860,Ghana,GHA,Forward
514401,Prince ADU,43860,Ghana,GHA,Forward
520039,Marvin SENAYA,43860,Ghana,GHA,Defender
295922,Johny Placide,43908,Haiti,HAI,Goalkeeper
397775,Carlens ARCUS,43908,Haiti,HAI,Defender
506481,Keeto THERMONCY,43908,Haiti,HAI,Defender
275917,Ricardo Ade,43908,Haiti,HAI,Defender
448363,Hannes DELCROIX,43908,Haiti,HAI,Defender
424556,Carl SAINTE,43908,Haiti,HAI,Midfielder
466865,Derrick ETIENNE,43908,Haiti,HAI,Forward
489300,Martin EXPERIENCE,43908,Haiti,HAI,Defender
394993,Duckens NAZON,43908,Haiti,HAI,Forward
430697,Jean-Ricner Bellegarde,43908,Haiti,HAI,Midfielder
481027,Louicius DEEDSON,43908,Haiti,HAI,Forward
466835,Alexandre PIERRE,43908,Haiti,HAI,Goalkeeper
466844,Markhus LACROIX,43908,Haiti,HAI,Defender
466862,Garven METUSALA,43908,Haiti,HAI,Defender
485664,Ruben PROVIDENCE,43908,Haiti,HAI,Forward
485676,Lenny JOSEPH,43908,Haiti,HAI,Forward
466838,Danley JEAN JACQUES,43908,Haiti,HAI,Midfielder
405879,Wilson Isidor,43908,Haiti,HAI,Forward
506483,Yassin FORTUNE,43908,Haiti,HAI,Forward
431693,Frantzdy Pierrot,43908,Haiti,HAI,Forward
510757,Josue CASIMIR,43908,Haiti,HAI,Forward
431781,Jean-Kevin DUVERNE,43908,Haiti,HAI,Defender
466853,Josue DUVERGER,43908,Haiti,HAI,Goalkeeper
498439,Wilguens PAUGAIN,43908,Haiti,HAI,Defender
523215,Dominique SIMON,43908,Haiti,HAI,Midfielder
485409,Woodensky PIERRE,43908,Haiti,HAI,Midfielder
380007,Alireza BEIRANVAND,43817,IR Iran,IRN,Goalkeeper
448505,Saleh HARDANI,43817,IR Iran,IRN,Defender
288961,Ehsan HAJISAFI,43817,IR Iran,IRN,Defender
346743,Shoja KHALILZADEH,43817,IR Iran,IRN,Defender
390537,Milad MOHAMMADI,43817,IR Iran,IRN,Defender
371736,Saeid EZATOLAHI,43817,IR Iran,IRN,Midfielder
379886,Alireza JAHANBAKHSH,43817,IR Iran,IRN,Midfielder
448497,Mohammad MOHEBBI,43817,IR Iran,IRN,Midfielder
388475,Mehdi TAREMI,43817,IR Iran,IRN,Forward
403236,Mehdi GHAYEDI,43817,IR Iran,IRN,Forward
416989,Ali Alipour,43817,IR Iran,IRN,Forward
448507,Payam NIAZMAND,43817,IR Iran,IRN,Goalkeeper
390534,Hossein KANANI,43817,IR Iran,IRN,Defender
411644,Saman GHODDOS,43817,IR Iran,IRN,Midfielder
406595,Roozbeh CHESHMI,43817,IR Iran,IRN,Midfielder
390535,Mehdi TORABI,43817,IR Iran,IRN,Midfielder
481181,Arya YOUSEFI,43817,IR Iran,IRN,Defender
405639,Amirhossein Hosseinzadeh,43817,IR Iran,IRN,Forward
489603,Ali NEMATI,43817,IR Iran,IRN,Defender
481180,Shahriyar MOGHANLOO,43817,IR Iran,IRN,Forward
482670,Mohammad GHORBANI,43817,IR Iran,IRN,Midfielder
314255,Hossein HOSSEINI,43817,IR Iran,IRN,Goalkeeper
384797,Ramin REZAEIAN,43817,IR Iran,IRN,Defender
519837,Dennis DARGAHI,43817,IR Iran,IRN,Forward
494429,Danial IRI,43817,IR Iran,IRN,Defender
475921,Amirmohammad RAZAGHINIA,43817,IR Iran,IRN,Midfielder
368744,FAHAD TALIB,43818,Iraq,IRQ,Goalkeeper
396158,REBIN SULAKA,43818,Iraq,IRQ,Defender
479553,Hussein Ali,43818,Iraq,IRQ,Defender
434025,ZAID TAHSEEN,43818,Iraq,IRQ,Defender
481183,AKAM HASHIM,43818,Iraq,IRQ,Defender
434024,MUNAF YOUNUS,43818,Iraq,IRQ,Defender
464458,YOUSSEF AMYN,43818,Iraq,IRQ,Midfielder
433585,IBRAHIM BAYESH,43818,Iraq,IRQ,Midfielder
436628,ALI ALHAMADI,43818,Iraq,IRQ,Forward
422968,MOHANAD ALI,43818,Iraq,IRQ,Forward
523236,AHMED QASEM,43818,Iraq,IRQ,Forward
347085,JALAL HASSAN,43818,Iraq,IRQ,Goalkeeper
434029,ALI YOUSIF,43818,Iraq,IRQ,Forward
434026,ZIDANE IQBAL,43818,Iraq,IRQ,Midfielder
484276,AHMED MAKNAZI,43818,Iraq,IRQ,Defender
433074,AMIR ALAMMARI,43818,Iraq,IRQ,Midfielder
464457,ALI JASIM,43818,Iraq,IRQ,Forward
395186,AYMEN HUSSEIN,43818,Iraq,IRQ,Forward
506069,KEVIN YAKOB,43818,Iraq,IRQ,Midfielder
493983,AIMAR SHER,43818,Iraq,IRQ,Midfielder
484262,MARKO FARJI,43818,Iraq,IRQ,Forward
433571,AHMED BASIL,43818,Iraq,IRQ,Goalkeeper
479072,MERCHAS DOSKI,43818,Iraq,IRQ,Defender
484270,ZAID ISMAEL,43818,Iraq,IRQ,Midfielder
479056,MUSTAFA SAADOON,43818,Iraq,IRQ,Defender
436863,FRANS PUTROS,43818,Iraq,IRQ,Defender
405530,Zion Suzuki,43819,Japan,JPN,Goalkeeper
405528,Yukinari Sugawara,43819,Japan,JPN,Defender
390541,Shogo TANIGUCHI,43819,Japan,JPN,Defender
400511,Kou ITAKURA,43819,Japan,JPN,Defender
291372,Yuto NAGATOMO,43819,Japan,JPN,Defender
448569,Shuto MACHINO,43819,Japan,JPN,Forward
400514,Ao TANAKA,43819,Japan,JPN,Midfielder
403304,Takefusa KUBO,43819,Japan,JPN,Midfielder
464339,Keisuke GOTO,43819,Japan,JPN,Forward
391646,Ritsu DOAN,43819,Japan,JPN,Midfielder
430407,Daizen MAEDA,43819,Japan,JPN,Midfielder
403305,Keisuke OSAKO,43819,Japan,JPN,Goalkeeper
405522,Keito Nakamura,43819,Japan,JPN,Midfielder
395321,Junya ITO,43819,Japan,JPN,Midfielder
448557,Daichi KAMADA,43819,Japan,JPN,Midfielder
430401,Tsuyoshi Watanabe,43819,Japan,JPN,Defender
485503,Yuito SUZUKI,43819,Japan,JPN,Midfielder
430413,Ayase UEDA,43819,Japan,JPN,Forward
403293,Koki OGAWA,43819,Japan,JPN,Forward
405527,Ayumu SEKO,43819,Japan,JPN,Defender
403274,Hiroki ITO,43819,Japan,JPN,Defender
403289,Takehiro TOMIYASU,43819,Japan,JPN,Defender
511710,Tomoki HAYAKAWA,43819,Japan,JPN,Goalkeeper
479294,Kaishu SANO,43819,Japan,JPN,Midfielder
498455,Junnosuke SUZUKI,43819,Japan,JPN,Defender
520218,Kento SHIOGAI,43819,Japan,JPN,Forward
397894,YAZEED ABULAILA,43820,Jordan,JOR,Goalkeeper
433526,MOHAMMAD ABUHASHEESH,43820,Jordan,JOR,Defender
433527,ABDALLAH NASIB,43820,Jordan,JOR,Defender
489550,HUSAM ABUDAHAB,43820,Jordan,JOR,Defender
431225,YAZAN ALARAB,43820,Jordan,JOR,Defender
491167,AMER JAMOUS,43820,Jordan,JOR,Midfielder
431208,MOHAMMAD ABUZRAIQ,43820,Jordan,JOR,Forward
431230,NOOR ALRAWABDEH,43820,Jordan,JOR,Midfielder
431212,ALI OLWAN,43820,Jordan,JOR,Forward
431211,MOUSA ALTAMARI,43820,Jordan,JOR,Forward
511875,ODEH FAKHOURY,43820,Jordan,JOR,Forward
483127,NOUR BANIATEYAH,43820,Jordan,JOR,Goalkeeper
396950,MAHMOUD ALMARDI,43820,Jordan,JOR,Forward
384850,RAJAEI AYED,43820,Jordan,JOR,Midfielder
431209,IBRAHIM SADEH,43820,Jordan,JOR,Midfielder
489551,MOHAMMAD ABUALNADI,43820,Jordan,JOR,Defender
499102,SALEEM OBAID,43820,Jordan,JOR,Defender
520068,MOHAMMAD ABUGHOUSH,43820,Jordan,JOR,Midfielder
431219,SAED ALROSAN,43820,Jordan,JOR,Defender
479389,MOHANNAD ABUTAHA,43820,Jordan,JOR,Midfielder
433534,NIZAR ALRASHDAN,43820,Jordan,JOR,Midfielder
431223,ABDALLAH ALFAKHORI,43820,Jordan,JOR,Goalkeeper
389437,EHSAN HADDAD,43820,Jordan,JOR,Defender
498514,ALI AZAIZEH,43820,Jordan,JOR,Forward
45191,MOHAMMAD ALDAOUD,43820,Jordan,JOR,Midfielder
511889,ANAS BADAWI,43820,Jordan,JOR,Defender
274281,KIM Seunggyu,43822,Korea Republic,KOR,Goalkeeper
423874,LEE Hanbeom,43822,Korea Republic,KOR,Defender
492315,LEE Gihyuk,43822,Korea Republic,KOR,Midfielder
395088,KIM Minjae,43822,Korea Republic,KOR,Defender
418485,KIM Taehyeon,43822,Korea Republic,KOR,Defender
395084,HWANG Inbeom,43822,Korea Republic,KOR,Midfielder
307849,SON Heungmin,43822,Korea Republic,KOR,Forward
402817,PAIK Seungho,43822,Korea Republic,KOR,Midfielder
430387,CHO Guesung,43822,Korea Republic,KOR,Forward
390525,LEE Jaesung,43822,Korea Republic,KOR,Midfielder
395083,HWANG Heechan,43822,Korea Republic,KOR,Midfielder
402820,SONG Bumkeun,43822,Korea Republic,KOR,Goalkeeper
423880,LEE Taeseok,43822,Korea Republic,KOR,Defender
522282,CHO Wije,43822,Korea Republic,KOR,Defender
448580,KIM Moonhwan,43822,Korea Republic,KOR,Defender
479316,PARK Jinseob,43822,Korea Republic,KOR,Defender
464374,BAE Junho,43822,Korea Republic,KOR,Midfielder
448586,OH Hyeongyu,43822,Korea Republic,KOR,Forward
418490,LEE Kangin,43822,Korea Republic,KOR,Midfielder
448585,YANG Hyunjun,43822,Korea Republic,KOR,Midfielder
397753,JO Hyeonwoo,43822,Korea Republic,KOR,Goalkeeper
429608,SEOL Youngwoo,43822,Korea Republic,KOR,Defender
511828,CASTROP Jens,43822,Korea Republic,KOR,Defender
430385,KIM Jingyu,43822,Korea Republic,KOR,Midfielder
423855,EOM Jisung,43822,Korea Republic,KOR,Midfielder
429600,LEE Donggyeong,43822,Korea Republic,KOR,Midfielder
485070,Raul RANGEL,43911,Mexico,MEX,Goalkeeper
403596,Jorge SANCHEZ,43911,Mexico,MEX,Defender
395516,Cesar MONTES,43911,Mexico,MEX,Defender
400634,Edson ALVAREZ,43911,Mexico,MEX,Defender
425701,Johan VASQUEZ,43911,Mexico,MEX,Defender
419518,Erik LIRA,43911,Mexico,MEX,Midfielder
430763,Luis ROMO,43911,Mexico,MEX,Midfielder
416576,Alvaro FIDALGO,43911,Mexico,MEX,Midfielder
356731,Raul JIMENEZ,43911,Mexico,MEX,Forward
430766,Alexis VEGA,43911,Mexico,MEX,Forward
430759,Santiago GIMENEZ,43911,Mexico,MEX,Forward
441260,Carlos ACEVEDO,43911,Mexico,MEX,Goalkeeper
215285,Guillermo OCHOA,43911,Mexico,MEX,Goalkeeper
514336,Armando GONZALEZ,43911,Mexico,MEX,Forward
441261,Israel REYES,43911,Mexico,MEX,Defender
429157,Julian QUINONES,43911,Mexico,MEX,Forward
372090,Orbelin PINEDA,43911,Mexico,MEX,Midfielder
461177,Obed VARGAS,43911,Mexico,MEX,Midfielder
500037,Gilberto MORA,43911,Mexico,MEX,Midfielder
500038,Mateo CHAVEZ,43911,Mexico,MEX,Defender
406135,Cesar HUERTA,43911,Mexico,MEX,Forward
386339,Guillermo MARTINEZ,43911,Mexico,MEX,Forward
402772,Jesus GALLARDO,43911,Mexico,MEX,Defender
448051,Luis CHAVEZ,43911,Mexico,MEX,Midfielder
403585,Roberto ALVARADO,43911,Mexico,MEX,Forward
464533,Brian GUTIERREZ,43911,Mexico,MEX,Midfielder
356956,Yassine BOUNOU,43872,Morocco,MAR,Goalkeeper
400721,Achraf HAKIMI,43872,Morocco,MAR,Defender
411680,Noussair MAZRAOUI,43872,Morocco,MAR,Defender
372266,Sofyan AMRABAT,43872,Morocco,MAR,Midfielder
395760,Marwane SAADANE,43872,Morocco,MAR,Defender
485760,Ayyoub BOUADDI,43872,Morocco,MAR,Midfielder
494293,Chemsdine TALBI,43872,Morocco,MAR,Midfielder
441307,Azzedine OUNAHI,43872,Morocco,MAR,Midfielder
433426,Soufiane RAHIMI,43872,Morocco,MAR,Forward
430740,Brahim DIAZ,43872,Morocco,MAR,Forward
448598,Ismael SAIBARI,43872,Morocco,MAR,Midfielder
395755,Munir EL KAJOUI,43872,Morocco,MAR,Goalkeeper
485756,Zakaria EL OUAHDI,43872,Morocco,MAR,Defender
403083,Issa Diop,43872,Morocco,MAR,Defender
505097,Samir EL MOURABET,43872,Morocco,MAR,Midfielder
505112,Gessime YASSINE,43872,Morocco,MAR,Midfielder
524320,Amine SBAI,43872,Morocco,MAR,Forward
448607,Chadi RIAD,43872,Morocco,MAR,Defender
494742,Youssef BELAMMARI,43872,Morocco,MAR,Defender
411678,Ayoub El Kaabi,43872,Morocco,MAR,Forward
523288,Ayoube AMAIMOUNI,43872,Morocco,MAR,Forward
371553,Ahmed Reda TAGNAOUTI,43872,Morocco,MAR,Goalkeeper
448612,Bilal EL KHANNOUSS,43872,Morocco,MAR,Midfielder
485740,Neil EL AYNAOUI,43872,Morocco,MAR,Midfielder
485767,Redouane HALHAL,43872,Morocco,MAR,Defender
424071,Anass SALAH EDDINE,43872,Morocco,MAR,Defender
424081,Bart Verbruggen,43960,Netherlands,NED,Goalkeeper
483553,Lutsharel GEERTRUIDA,43960,Netherlands,NED,Defender
402044,Marten DE ROON,43960,Netherlands,NED,Midfielder
397786,Virgil VAN DIJK,43960,Netherlands,NED,Defender
336088,Nathan AKE,43960,Netherlands,NED,Defender
489517,Jan Paul VAN HECKE,43960,Netherlands,NED,Defender
478364,Justin KLUIVERT,43960,Netherlands,NED,Midfielder
430176,Ryan GRAVENBERCH,43960,Netherlands,NED,Midfielder
448159,Wout WEGHORST,43960,Netherlands,NED,Forward
336098,Memphis DEPAY,43960,Netherlands,NED,Forward
448152,Cody GAKPO,43960,Netherlands,NED,Forward
483481,Mats WIEFFER,43960,Netherlands,NED,Defender
506028,Robin ROEFS,43960,Netherlands,NED,Goalkeeper
483526,Tijjani REIJNDERS,43960,Netherlands,NED,Midfielder
448140,Micky VAN DE VEN,43960,Netherlands,NED,Defender
448157,Guus TIL,43960,Netherlands,NED,Midfielder
448153,Noa LANG,43960,Netherlands,NED,Forward
433066,Donyell Malen,43960,Netherlands,NED,Forward
424051,Brian BROBBEY,43960,Netherlands,NED,Forward
448149,Teun KOOPMEINERS,43960,Netherlands,NED,Midfielder
422657,Frenkie DE JONG,43960,Netherlands,NED,Midfielder
436612,Denzel DUMFRIES,43960,Netherlands,NED,Defender
448151,Mark FLEKKEN,43960,Netherlands,NED,Goalkeeper
489518,Crysencio SUMMERVILLE,43960,Netherlands,NED,Forward
483512,Jorrel HATO,43960,Netherlands,NED,Defender
484859,Quinten TIMBER,43960,Netherlands,NED,Midfielder
368535,Max CROCOMBE,43978,New Zealand,NZL,Goalkeeper
331463,Tim PAYNE,43978,New Zealand,NZL,Defender
440748,Francis DE VRIES,43978,New Zealand,NZL,Defender
482775,Tyler BINDON,43978,New Zealand,NZL,Defender
261367,Michael BOXALL,43978,New Zealand,NZL,Defender
390181,Joe BELL,43978,New Zealand,NZL,Midfielder
390205,Logan ROGERSON,43978,New Zealand,NZL,Forward
423595,Marko STAMENIC,43978,New Zealand,NZL,Midfielder
274078,Chris WOOD,43978,New Zealand,NZL,Forward
390209,Sarpreet SINGH,43978,New Zealand,NZL,Midfielder
405454,Elijah JUST,43978,New Zealand,NZL,Midfielder
423574,Alex PAULSEN,43978,New Zealand,NZL,Goalkeeper
405469,Liberato CACACE,43978,New Zealand,NZL,Defender
371142,Alex RUFER,43978,New Zealand,NZL,Midfielder
419572,Nando PIJNAKER,43978,New Zealand,NZL,Defender
463580,Finn SURMAN,43978,New Zealand,NZL,Defender
269592,Kosta BARBAROUSES,43978,New Zealand,NZL,Forward
419577,Ben WAINE,43978,New Zealand,NZL,Forward
423575,Ben OLD,43978,New Zealand,NZL,Midfielder
390196,Callum McCOWATT,43978,New Zealand,NZL,Midfielder
416652,Jesse RANDALL,43978,New Zealand,NZL,Forward
390218,Michael WOUD,43978,New Zealand,NZL,Goalkeeper
336641,Ryan THOMAS,43978,New Zealand,NZL,Midfielder
419567,Callan ELLIOT,43978,New Zealand,NZL,Defender
484817,Lachlan BAYLISS,43978,New Zealand,NZL,Midfielder
274102,Tommy SMITH,43978,New Zealand,NZL,Defender
373235,Orjan NYLAND,43961,Norway,NOR,Goalkeeper
433067,Morten Thorsby,43961,Norway,NOR,Midfielder
483516,Kristoffer AJER,43961,Norway,NOR,Defender
419672,Leo OSTIGARD,43961,Norway,NOR,Defender
483505,David MOLLER WOLFE,43961,Norway,NOR,Defender
483442,Patrick BERG,43961,Norway,NOR,Midfielder
398588,Alexander SORLOTH,43961,Norway,NOR,Forward
404645,Sander BERGE,43961,Norway,NOR,Midfielder
419652,Erling HAALAND,43961,Norway,NOR,Forward
400716,Martin ODEGAARD,43961,Norway,NOR,Midfielder
419662,Jorgen STRAND LARSEN,43961,Norway,NOR,Forward
514479,Sander TANGVIK,43961,Norway,NOR,Goalkeeper
483535,Egil SELVIK,43961,Norway,NOR,Goalkeeper
483497,Fredrik AURSNES,43961,Norway,NOR,Midfielder
483530,Fredrik Andre BJORKAN,43961,Norway,NOR,Defender
494625,Marcus HOLMGREN PEDERSEN,43961,Norway,NOR,Defender
491244,Torbjorn HEGGEM,43961,Norway,NOR,Defender
419681,Kristian Thorstvedt,43961,Norway,NOR,Midfielder
494627,Thelo AASGAARD,43961,Norway,NOR,Midfielder
483448,Antonio NUSA,43961,Norway,NOR,Forward
494626,Andreas SCHJELDERUP,43961,Norway,NOR,Midfielder
477470,Oscar BOBB,43961,Norway,NOR,Midfielder
419654,Jens Petter HAUGE,43961,Norway,NOR,Midfielder
489696,Sondre LANGAS,43961,Norway,NOR,Defender
520112,Henrik FALCHENER,43961,Norway,NOR,Defender
483496,Julian RYERSON,43961,Norway,NOR,Forward
267702,Luis MEJIA,43914,Panama,PAN,Goalkeeper
441242,Cesar BLACKMAN,43914,Panama,PAN,Defender
418715,Jose CORDOBA,43914,Panama,PAN,Defender
385030,Fidel ESCOBAR,43914,Panama,PAN,Defender
480313,Edgardo FARINA,43914,Panama,PAN,Defender
395581,Cristian MARTINEZ,43914,Panama,PAN,Midfielder
411176,Jose Luis RODRIGUEZ,43914,Panama,PAN,Midfielder
385833,Adalberto CARRASQUILLA,43914,Panama,PAN,Midfielder
418747,Tomas RODRIGUEZ,43914,Panama,PAN,Forward
372342,Ismael DIAZ,43914,Panama,PAN,Midfielder
400416,Edgar Yoel BARCENAS,43914,Panama,PAN,Midfielder
441402,Cesar SAMUDIO,43914,Panama,PAN,Goalkeeper
480310,Jiovany RAMOS,43914,Panama,PAN,Defender
418729,Carlos HARVEY,43914,Panama,PAN,Defender
337232,Eric DAVIS,43914,Panama,PAN,Defender
441240,Andres ANDRADE,43914,Panama,PAN,Defender
411174,Jose FAJARDO,43914,Panama,PAN,Forward
337251,Cecilio Waterman,43914,Panama,PAN,Forward
271116,Alberto QUINTERO,43914,Panama,PAN,Midfielder
269514,Anibal GODOY,43914,Panama,PAN,Midfielder
441243,Cesar YANIS,43914,Panama,PAN,Midfielder
441241,Orlando MOSQUERA,43914,Panama,PAN,Goalkeeper
385031,Amir MURILLO,43914,Panama,PAN,Defender
466669,Azarias LONDONO,43914,Panama,PAN,Forward
344582,Roderick MILLER,43914,Panama,PAN,Defender
441239,Jorge GUTIERREZ,43914,Panama,PAN,Defender
318647,Gatito FERNANDEZ,43928,Paraguay,PAR,Goalkeeper
486875,Gustavo VELAZQUEZ,43928,Paraguay,PAR,Defender
431202,Omar ALDERETE,43928,Paraguay,PAR,Defender
479601,Juan Jose CACERES,43928,Paraguay,PAR,Defender
394829,Fabian BALBUENA,43928,Paraguay,PAR,Defender
369749,Junior ALONSO,43928,Paraguay,PAR,Defender
463125,Ramon SOSA,43928,Paraguay,PAR,Midfielder
463128,Diego GOMEZ,43928,Paraguay,PAR,Midfielder
369768,Antonio SANABRIA,43928,Paraguay,PAR,Forward
369761,Miguel ALMIRON,43928,Paraguay,PAR,Midfielder
495046,MAURICIO,43928,Paraguay,PAR,Midfielder
494531,Orlando GILL,43928,Paraguay,PAR,Goalkeeper
520066,Jose CANALE,43928,Paraguay,PAR,Defender
385306,Andres CUBAS,43928,Paraguay,PAR,Midfielder
369744,Gustavo GOMEZ,43928,Paraguay,PAR,Defender
476348,Damian BOBADILLA,43928,Paraguay,PAR,Midfielder
386458,Alejandro ROMERO GAMARRA,43928,Paraguay,PAR,Forward
485802,Alex ARCE,43928,Paraguay,PAR,Forward
441234,Julio ENCISO,43928,Paraguay,PAR,Forward
406205,Braian OJEDA,43928,Paraguay,PAR,Midfielder
463127,Gabriel AVALOS,43928,Paraguay,PAR,Forward
447991,Gaston OLVEIRA,43928,Paraguay,PAR,Goalkeeper
424422,Matias GALARZA,43928,Paraguay,PAR,Midfielder
485804,Gustavo CABALLERO,43928,Paraguay,PAR,Midfielder
489417,Isidro PITTA,43928,Paraguay,PAR,Forward
505495,Alexandro MAIDANA,43928,Paraguay,PAR,Defender
403001,DIOGO COSTA,43963,Portugal,POR,Goalkeeper
395212,NELSON SEMEDO,43963,Portugal,POR,Defender
384752,RUBEN DIAS,43963,Portugal,POR,Defender
492358,TOMAS ARAUJO,43963,Portugal,POR,Defender
403002,DIOGO DALOT,43963,Portugal,POR,Defender
441148,MATHEUS NUNES,43963,Portugal,POR,Midfielder
201200,CRISTIANO RONALDO,43963,Portugal,POR,Forward
395206,BRUNO FERNANDES,43963,Portugal,POR,Midfielder
448081,GONCALO RAMOS,43963,Portugal,POR,Forward
395205,BERNARDO SILVA,43963,Portugal,POR,Midfielder
