player_id,stat,value
441234,GoalkeeperSaves,0.0
441234,GoalkeeperSavesOnTarget,0.0
441234,GoalKicks,0.0
441234,Goals,1.0
441234,GoalsFromDirectFreeKicks,0.0
441234,GoalsInsideThePenaltyArea,1.0
441234,GoalsOutsideThePenaltyArea,0.0
441234,HeadedAttemptAtGoal,1.0
441234,IndirectFreeKicks,0.0
441234,IndirectRedCards,0.0
441234,LinebreaksAttempted,13.0
441234,LinebreaksAttemptedAllLines,0.0
441234,LinebreaksAttemptedAttackingAndMidfieldLine,0.0
441234,LinebreaksAttemptedAttackingLine,0.0
441234,LinebreaksAttemptedAttackingLineCompleted,0.0
441234,LinebreaksAttemptedAttackingLineCompletedOnly,0.0
441234,LinebreaksAttemptedAttackingLineOnly,0.0
441234,LinebreaksAttemptedCompleted,9.0
441234,LinebreaksAttemptedDefensiveLine,3.0
441234,LinebreaksAttemptedDefensiveLineCompleted,1.0
441234,LinebreaksAttemptedDefensiveLineCompletedOnly,1.0
441234,LinebreaksAttemptedDefensiveLineOnly,3.0
441234,LinebreaksAttemptedMidfieldAndDefensiveLine,0.0
441234,LinebreaksAttemptedMidfieldLine,10.0
441234,LinebreaksAttemptedMidfieldLineCompleted,8.0
441234,LinebreaksAttemptedMidfieldLineCompletedOnly,8.0
441234,LinebreaksAttemptedMidfieldLineOnly,10.0
441234,LinebreaksAttemptedUnderPressure,10.0
441234,LinebreaksCompletedAllLines,0.0
441234,LinebreaksCompletedAttackingAndMidfieldLine,0.0
441234,LinebreaksCompletedMidfieldAndDefensiveLine,0.0
